Product_ID,Rating,Product type,Count_Product_ID,Frequency level,Age group
1094,4,Dresses,756,Highly Frequent,31-40
838,3,Tops,37,Less Frequent,21-30
838,5,Tops,37,Less Frequent,41-50
1094,5,Dresses,756,Highly Frequent,60+
1068,4,Bottoms,114,Frequent,31-40
838,3,Tops,37,Less Frequent,21-30
838,3,Tops,37,Less Frequent,41-50
965,1,Jackets,43,Frequent,60+
1094,5,Dresses,756,Highly Frequent,31-40
1068,2,Bottoms,114,Frequent,51-60
163,5,Intimate,2,Rare,31-40
899,5,Tops,33,Less Frequent,41-50
1086,5,Dresses,291,Frequent,41-50
864,3,Tops,145,Frequent,41-50
864,4,Tops,145,Frequent,31-40
1077,4,Dresses,297,Frequent,21-30
864,4,Tops,145,Frequent,31-40
1077,3,Dresses,297,Frequent,41-50
872,5,Tops,545,Highly Frequent,21-30
872,5,Tops,545,Highly Frequent,51-60
1086,1,Dresses,291,Frequent,31-40
1003,5,Bottoms,22,Less Frequent,31-40
163,5,Intimate,2,Rare,41-50
872,5,Tops,545,Highly Frequent,31-40
872,5,Tops,545,Highly Frequent,21-30
864,5,Tops,145,Frequent,31-40
161,5,Intimate,1,Rare,31-40
1059,5,Bottoms,294,Frequent,41-50
922,5,Tops,1,Rare,31-40
1092,5,Dresses,220,Frequent,41-50
1077,5,Dresses,297,Frequent,41-50
872,5,Tops,545,Highly Frequent,31-40
872,4,Tops,545,Highly Frequent,51-60
829,5,Tops,527,Highly Frequent,21-30
1030,1,Bottoms,72,Frequent,31-40
1068,4,Bottoms,114,Frequent,41-50
1077,2,Dresses,297,Frequent,51-60
1077,1,Dresses,297,Frequent,41-50
829,4,Tops,527,Highly Frequent,41-50
1077,3,Dresses,297,Frequent,41-50
1077,3,Dresses,297,Frequent,60+
1025,5,Bottoms,125,Frequent,51-60
1077,4,Dresses,297,Frequent,21-30
859,4,Tops,18,Less Frequent,41-50
1077,2,Dresses,297,Frequent,31-40
1077,2,Dresses,297,Frequent,31-40
1077,5,Dresses,297,Frequent,31-40
1077,3,Dresses,297,Frequent,21-30
826,3,Tops,31,Less Frequent,31-40
1077,4,Dresses,297,Frequent,41-50
829,4,Tops,527,Highly Frequent,31-40
975,2,Jackets,116,Frequent,41-50
1077,4,Dresses,297,Frequent,31-40
828,5,Tops,225,Frequent,60+
828,5,Tops,225,Frequent,31-40
850,4,Tops,338,Frequent,41-50
1086,1,Dresses,291,Frequent,31-40
1077,4,Dresses,297,Frequent,31-40
828,5,Tops,225,Frequent,31-40
1077,4,Dresses,297,Frequent,21-30
1068,4,Bottoms,114,Frequent,60+
1077,3,Dresses,297,Frequent,41-50
829,1,Tops,527,Highly Frequent,31-40
828,5,Tops,225,Frequent,41-50
829,5,Tops,527,Highly Frequent,31-40
828,1,Tops,225,Frequent,41-50
829,4,Tops,527,Highly Frequent,31-40
1077,3,Dresses,297,Frequent,31-40
1068,5,Bottoms,114,Frequent,60+
1077,4,Dresses,297,Frequent,31-40
1077,3,Dresses,297,Frequent,60+
1077,5,Dresses,297,Frequent,31-40
1077,1,Dresses,297,Frequent,31-40
828,2,Tops,225,Frequent,31-40
829,3,Tops,527,Highly Frequent,31-40
829,3,Tops,527,Highly Frequent,41-50
1077,2,Dresses,297,Frequent,21-30
1077,3,Dresses,297,Frequent,31-40
1077,3,Dresses,297,Frequent,31-40
829,5,Tops,527,Highly Frequent,41-50
1077,4,Dresses,297,Frequent,21-30
1077,4,Dresses,297,Frequent,31-40
1077,2,Dresses,297,Frequent,31-40
907,5,Tops,130,Frequent,60+
868,1,Tops,430,Frequent,31-40
907,5,Tops,130,Frequent,51-60
868,2,Tops,430,Frequent,51-60
1094,4,Dresses,756,Highly Frequent,21-30
868,5,Tops,430,Frequent,41-50
1094,5,Dresses,756,Highly Frequent,60+
755,5,Intimate,2,Rare,31-40
868,3,Tops,430,Frequent,51-60
1047,5,Bottoms,77,Frequent,60+
907,5,Tops,130,Frequent,31-40
857,5,Tops,71,Frequent,31-40
873,4,Tops,238,Frequent,51-60
862,3,Tops,806,Highly Frequent,31-40
857,3,Tops,71,Frequent,31-40
1083,1,Dresses,249,Frequent,21-30
1094,5,Dresses,756,Highly Frequent,31-40
857,5,Tops,71,Frequent,31-40
862,5,Tops,806,Highly Frequent,60+
1047,3,Bottoms,77,Frequent,41-50
862,4,Tops,806,Highly Frequent,41-50
1094,3,Dresses,756,Highly Frequent,51-60
907,5,Tops,130,Frequent,31-40
755,5,Intimate,2,Rare,31-40
862,5,Tops,806,Highly Frequent,51-60
779,5,Intimate,1,Rare,51-60
1025,5,Bottoms,125,Frequent,31-40
857,4,Tops,71,Frequent,31-40
825,2,Tops,93,Frequent,31-40
857,3,Tops,71,Frequent,31-40
550,2,Trend,2,Rare,21-30
907,4,Tops,130,Frequent,31-40
1094,5,Dresses,756,Highly Frequent,41-50
1047,5,Bottoms,77,Frequent,51-60
1047,5,Bottoms,77,Frequent,60+
862,4,Tops,806,Highly Frequent,31-40
550,5,Trend,2,Rare,60+
857,5,Tops,71,Frequent,31-40
862,2,Tops,806,Highly Frequent,51-60
31,5,Intimate,1,Rare,41-50
1094,3,Dresses,756,Highly Frequent,41-50
1094,4,Dresses,756,Highly Frequent,31-40
1094,5,Dresses,756,Highly Frequent,41-50
1094,4,Dresses,756,Highly Frequent,41-50
1047,5,Bottoms,77,Frequent,31-40
862,5,Tops,806,Highly Frequent,31-40
822,4,Tops,36,Less Frequent,21-30
868,2,Tops,430,Frequent,31-40
1049,5,Bottoms,32,Less Frequent,31-40
1047,4,Bottoms,77,Frequent,51-60
1047,5,Bottoms,77,Frequent,31-40
857,3,Tops,71,Frequent,31-40
830,4,Tops,112,Frequent,60+
1033,3,Bottoms,220,Frequent,31-40
830,4,Tops,112,Frequent,41-50
850,1,Tops,338,Frequent,31-40
830,4,Tops,112,Frequent,21-30
156,5,Intimate,2,Rare,41-50
830,5,Tops,112,Frequent,41-50
830,3,Tops,112,Frequent,31-40
1081,5,Dresses,582,Highly Frequent,51-60
850,2,Tops,338,Frequent,31-40
1033,3,Bottoms,220,Frequent,51-60
1033,5,Bottoms,220,Frequent,31-40
1095,1,Dresses,327,Frequent,31-40
1069,5,Bottoms,1,Rare,41-50
1028,5,Bottoms,83,Frequent,31-40
830,3,Tops,112,Frequent,51-60
850,5,Tops,338,Frequent,51-60
1081,5,Dresses,582,Highly Frequent,31-40
830,5,Tops,112,Frequent,41-50
830,5,Tops,112,Frequent,51-60
850,4,Tops,338,Frequent,41-50
830,4,Tops,112,Frequent,41-50
1081,5,Dresses,582,Highly Frequent,41-50
830,5,Tops,112,Frequent,31-40
1081,5,Dresses,582,Highly Frequent,41-50
99,2,Intimate,1,Rare,41-50
1081,4,Dresses,582,Highly Frequent,60+
830,4,Tops,112,Frequent,51-60
830,2,Tops,112,Frequent,60+
188,5,Intimate,2,Rare,60+
830,4,Tops,112,Frequent,21-30
1081,5,Dresses,582,Highly Frequent,51-60
156,5,Intimate,2,Rare,31-40
830,5,Tops,112,Frequent,51-60
1081,5,Dresses,582,Highly Frequent,31-40
839,4,Tops,48,Frequent,41-50
839,5,Tops,48,Frequent,31-40
1081,1,Dresses,582,Highly Frequent,31-40
830,2,Tops,112,Frequent,31-40
1081,5,Dresses,582,Highly Frequent,21-30
1033,5,Bottoms,220,Frequent,31-40
830,5,Tops,112,Frequent,31-40
188,5,Intimate,2,Rare,31-40
850,4,Tops,338,Frequent,41-50
1081,4,Dresses,582,Highly Frequent,31-40
1081,4,Dresses,582,Highly Frequent,60+
830,5,Tops,112,Frequent,51-60
830,5,Tops,112,Frequent,31-40
839,3,Tops,48,Frequent,31-40
830,4,Tops,112,Frequent,41-50
830,4,Tops,112,Frequent,31-40
1074,4,Dresses,45,Frequent,31-40
830,3,Tops,112,Frequent,31-40
850,4,Tops,338,Frequent,31-40
1081,5,Dresses,582,Highly Frequent,21-30
140,4,Intimate,1,Rare,31-40
1086,5,Dresses,291,Frequent,41-50
1086,4,Dresses,291,Frequent,21-30
202,5,Intimate,2,Rare,31-40
1147,5,Trend,10,Less Frequent,31-40
674,5,Intimate,15,Less Frequent,31-40
1094,3,Dresses,756,Highly Frequent,31-40
1086,5,Dresses,291,Frequent,21-30
851,5,Tops,3,Rare,31-40
674,5,Intimate,15,Less Frequent,60+
1094,4,Dresses,756,Highly Frequent,21-30
1028,3,Bottoms,83,Frequent,41-50
1086,5,Dresses,291,Frequent,41-50
1086,5,Dresses,291,Frequent,51-60
674,5,Intimate,15,Less Frequent,51-60
674,5,Intimate,15,Less Frequent,41-50
1094,5,Dresses,756,Highly Frequent,21-30
202,5,Intimate,2,Rare,51-60
1111,3,Dresses,58,Frequent,31-40
1086,5,Dresses,291,Frequent,41-50
921,5,Tops,31,Less Frequent,60+
1086,3,Dresses,291,Frequent,60+
829,3,Tops,527,Highly Frequent,41-50
1086,5,Dresses,291,Frequent,41-50
1086,4,Dresses,291,Frequent,21-30
1086,5,Dresses,291,Frequent,41-50
1086,5,Dresses,291,Frequent,51-60
1028,4,Bottoms,83,Frequent,41-50
921,4,Tops,31,Less Frequent,51-60
674,5,Intimate,15,Less Frequent,60+
674,5,Intimate,15,Less Frequent,41-50
23,5,Dresses,1,Rare,41-50
674,4,Intimate,15,Less Frequent,41-50
878,2,Tops,47,Frequent,51-60
1086,5,Dresses,291,Frequent,41-50
674,5,Intimate,15,Less Frequent,31-40
1086,5,Dresses,291,Frequent,21-30
829,4,Tops,527,Highly Frequent,51-60
1086,1,Dresses,291,Frequent,31-40
829,2,Tops,527,Highly Frequent,21-30
1086,5,Dresses,291,Frequent,60+
674,5,Intimate,15,Less Frequent,41-50
1086,5,Dresses,291,Frequent,31-40
1094,4,Dresses,756,Highly Frequent,21-30
674,5,Intimate,15,Less Frequent,31-40
829,4,Tops,527,Highly Frequent,31-40
674,5,Intimate,15,Less Frequent,60+
1147,3,Trend,10,Less Frequent,41-50
674,5,Intimate,15,Less Frequent,51-60
1077,3,Dresses,297,Frequent,31-40
674,3,Intimate,15,Less Frequent,41-50
907,1,Tops,130,Frequent,51-60
674,4,Intimate,15,Less Frequent,41-50
1094,4,Dresses,756,Highly Frequent,31-40
921,3,Tops,31,Less Frequent,41-50
1028,3,Bottoms,83,Frequent,31-40
674,5,Intimate,15,Less Frequent,51-60
878,3,Tops,47,Frequent,31-40
1104,3,Dresses,185,Frequent,31-40
1086,5,Dresses,291,Frequent,31-40
69,5,Intimate,1,Rare,31-40
820,5,Tops,211,Frequent,31-40
1049,5,Bottoms,32,Less Frequent,31-40
673,3,Intimate,1,Rare,31-40
1084,2,Dresses,72,Frequent,51-60
863,5,Tops,306,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,31-40
960,5,Jackets,26,Less Frequent,21-30
820,4,Tops,211,Frequent,51-60
960,5,Jackets,26,Less Frequent,31-40
820,5,Tops,211,Frequent,60+
960,5,Jackets,26,Less Frequent,21-30
820,5,Tops,211,Frequent,41-50
820,5,Tops,211,Frequent,60+
945,5,Tops,70,Frequent,31-40
1049,5,Bottoms,32,Less Frequent,41-50
1078,4,Dresses,1024,Highly Frequent,41-50
863,5,Tops,306,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,21-30
1085,3,Dresses,28,Less Frequent,41-50
960,4,Jackets,26,Less Frequent,21-30
42,5,Intimate,3,Rare,21-30
820,5,Tops,211,Frequent,51-60
820,4,Tops,211,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,51-60
820,5,Tops,211,Frequent,41-50
820,5,Tops,211,Frequent,31-40
820,5,Tops,211,Frequent,21-30
820,5,Tops,211,Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,60+
945,3,Tops,70,Frequent,60+
945,5,Tops,70,Frequent,21-30
960,5,Jackets,26,Less Frequent,21-30
995,5,Bottoms,36,Less Frequent,21-30
1084,4,Dresses,72,Frequent,31-40
1084,4,Dresses,72,Frequent,41-50
825,3,Tops,93,Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,31-40
820,5,Tops,211,Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,31-40
820,5,Tops,211,Frequent,31-40
810,5,Intimate,1,Rare,31-40
820,5,Tops,211,Frequent,60+
820,5,Tops,211,Frequent,31-40
960,4,Jackets,26,Less Frequent,21-30
820,5,Tops,211,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,21-30
1049,5,Bottoms,32,Less Frequent,31-40
820,5,Tops,211,Frequent,41-50
1049,5,Bottoms,32,Less Frequent,31-40
863,5,Tops,306,Frequent,60+
1085,5,Dresses,28,Less Frequent,51-60
820,5,Tops,211,Frequent,21-30
820,5,Tops,211,Frequent,41-50
42,5,Intimate,3,Rare,21-30
960,4,Jackets,26,Less Frequent,51-60
903,5,Tops,91,Frequent,60+
903,5,Tops,91,Frequent,51-60
820,5,Tops,211,Frequent,41-50
903,4,Tops,91,Frequent,51-60
863,3,Tops,306,Frequent,31-40
1078,3,Dresses,1024,Highly Frequent,31-40
945,5,Tops,70,Frequent,31-40
863,4,Tops,306,Frequent,60+
820,1,Tops,211,Frequent,60+
820,5,Tops,211,Frequent,51-60
863,3,Tops,306,Frequent,31-40
42,5,Intimate,3,Rare,21-30
1052,3,Bottoms,37,Less Frequent,41-50
1052,3,Bottoms,37,Less Frequent,41-50
1078,4,Dresses,1024,Highly Frequent,31-40
182,5,Intimate,1,Rare,15-20
1078,4,Dresses,1024,Highly Frequent,31-40
1052,4,Bottoms,37,Less Frequent,31-40
1052,5,Bottoms,37,Less Frequent,21-30
975,5,Jackets,116,Frequent,51-60
909,5,Tops,122,Frequent,41-50
909,5,Tops,122,Frequent,41-50
949,3,Tops,79,Frequent,51-60
976,3,Jackets,3,Rare,41-50
990,5,Bottoms,7,Less Frequent,41-50
1078,4,Dresses,1024,Highly Frequent,60+
949,5,Tops,79,Frequent,51-60
975,4,Jackets,116,Frequent,31-40
1052,5,Bottoms,37,Less Frequent,31-40
467,5,Intimate,1,Rare,51-60
976,4,Jackets,3,Rare,51-60
844,4,Tops,50,Frequent,21-30
905,5,Tops,15,Less Frequent,41-50
326,5,Bottoms,3,Rare,21-30
905,5,Tops,15,Less Frequent,21-30
905,5,Tops,15,Less Frequent,51-60
326,3,Bottoms,3,Rare,31-40
905,4,Tops,15,Less Frequent,31-40
905,5,Tops,15,Less Frequent,51-60
1079,3,Dresses,63,Frequent,31-40
748,5,Intimate,1,Rare,41-50
905,5,Tops,15,Less Frequent,41-50
980,5,Jackets,5,Rare,21-30
1095,3,Dresses,327,Frequent,41-50
918,3,Tops,18,Less Frequent,21-30
905,5,Tops,15,Less Frequent,21-30
905,4,Tops,15,Less Frequent,31-40
871,5,Tops,54,Frequent,31-40
872,4,Tops,545,Highly Frequent,31-40
905,5,Tops,15,Less Frequent,41-50
905,5,Tops,15,Less Frequent,31-40
326,5,Bottoms,3,Rare,41-50
952,5,Tops,39,Less Frequent,41-50
952,5,Tops,39,Less Frequent,41-50
878,5,Tops,47,Frequent,31-40
967,5,Jackets,23,Less Frequent,31-40
1077,4,Dresses,297,Frequent,21-30
850,5,Tops,338,Frequent,21-30
1077,3,Dresses,297,Frequent,60+
1077,3,Dresses,297,Frequent,41-50
878,5,Tops,47,Frequent,51-60
850,2,Tops,338,Frequent,31-40
1077,4,Dresses,297,Frequent,31-40
1077,4,Dresses,297,Frequent,51-60
1077,5,Dresses,297,Frequent,31-40
952,4,Tops,39,Less Frequent,51-60
850,5,Tops,338,Frequent,41-50
952,5,Tops,39,Less Frequent,31-40
1094,4,Dresses,756,Highly Frequent,51-60
1077,4,Dresses,297,Frequent,41-50
1077,5,Dresses,297,Frequent,41-50
1086,5,Dresses,291,Frequent,21-30
1077,3,Dresses,297,Frequent,51-60
850,5,Tops,338,Frequent,51-60
1077,3,Dresses,297,Frequent,21-30
952,5,Tops,39,Less Frequent,41-50
452,5,Intimate,2,Rare,41-50
850,3,Tops,338,Frequent,51-60
850,5,Tops,338,Frequent,51-60
818,5,Tops,53,Frequent,31-40
1077,4,Dresses,297,Frequent,41-50
967,5,Jackets,23,Less Frequent,21-30
39,5,Intimate,2,Rare,31-40
850,2,Tops,338,Frequent,41-50
39,5,Intimate,2,Rare,21-30
1086,4,Dresses,291,Frequent,31-40
878,5,Tops,47,Frequent,60+
452,5,Intimate,2,Rare,60+
850,2,Tops,338,Frequent,51-60
1139,3,Trend,2,Rare,41-50
1077,5,Dresses,297,Frequent,41-50
850,5,Tops,338,Frequent,21-30
1077,3,Dresses,297,Frequent,51-60
952,5,Tops,39,Less Frequent,60+
867,2,Tops,351,Frequent,21-30
1094,5,Dresses,756,Highly Frequent,60+
1094,3,Dresses,756,Highly Frequent,21-30
1121,4,Jackets,48,Frequent,31-40
1121,2,Jackets,48,Frequent,51-60
879,3,Tops,54,Frequent,60+
1015,5,Bottoms,14,Less Frequent,21-30
1025,5,Bottoms,125,Frequent,31-40
879,5,Tops,54,Frequent,31-40
1071,5,Dresses,2,Rare,41-50
1121,5,Jackets,48,Frequent,31-40
1025,5,Bottoms,125,Frequent,21-30
1078,3,Dresses,1024,Highly Frequent,31-40
1078,2,Dresses,1024,Highly Frequent,21-30
426,4,Intimate,1,Rare,21-30
453,2,Bottoms,4,Rare,31-40
906,5,Tops,37,Less Frequent,21-30
1015,5,Bottoms,14,Less Frequent,41-50
1121,5,Jackets,48,Frequent,31-40
993,1,Bottoms,58,Frequent,41-50
1121,4,Jackets,48,Frequent,51-60
997,5,Bottoms,9,Less Frequent,51-60
1121,3,Jackets,48,Frequent,41-50
1121,4,Jackets,48,Frequent,31-40
1121,2,Jackets,48,Frequent,21-30
1121,5,Jackets,48,Frequent,60+
1121,5,Jackets,48,Frequent,15-20
997,4,Bottoms,9,Less Frequent,41-50
1015,5,Bottoms,14,Less Frequent,41-50
1121,5,Jackets,48,Frequent,41-50
1121,3,Jackets,48,Frequent,41-50
1088,3,Dresses,30,Less Frequent,41-50
1096,5,Dresses,78,Frequent,60+
1121,4,Jackets,48,Frequent,31-40
1078,1,Dresses,1024,Highly Frequent,31-40
453,2,Bottoms,4,Rare,51-60
1121,3,Jackets,48,Frequent,51-60
1121,3,Jackets,48,Frequent,31-40
1088,5,Dresses,30,Less Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,41-50
1096,4,Dresses,78,Frequent,31-40
1121,3,Jackets,48,Frequent,41-50
865,5,Tops,134,Frequent,21-30
1078,1,Dresses,1024,Highly Frequent,31-40
1121,4,Jackets,48,Frequent,60+
1121,5,Jackets,48,Frequent,31-40
1121,4,Jackets,48,Frequent,31-40
1121,5,Jackets,48,Frequent,51-60
1121,5,Jackets,48,Frequent,31-40
1121,4,Jackets,48,Frequent,51-60
906,5,Tops,37,Less Frequent,31-40
1121,3,Jackets,48,Frequent,31-40
1104,3,Dresses,185,Frequent,60+
1121,2,Jackets,48,Frequent,41-50
1121,4,Jackets,48,Frequent,21-30
879,3,Tops,54,Frequent,31-40
453,2,Bottoms,4,Rare,21-30
1121,5,Jackets,48,Frequent,41-50
906,5,Tops,37,Less Frequent,41-50
997,5,Bottoms,9,Less Frequent,51-60
1078,2,Dresses,1024,Highly Frequent,21-30
1121,3,Jackets,48,Frequent,21-30
997,5,Bottoms,9,Less Frequent,41-50
1121,5,Jackets,48,Frequent,31-40
1078,3,Dresses,1024,Highly Frequent,31-40
1121,5,Jackets,48,Frequent,31-40
906,5,Tops,37,Less Frequent,41-50
1025,5,Bottoms,125,Frequent,41-50
1121,4,Jackets,48,Frequent,41-50
1121,5,Jackets,48,Frequent,21-30
1121,3,Jackets,48,Frequent,31-40
1015,5,Bottoms,14,Less Frequent,51-60
453,5,Bottoms,4,Rare,31-40
865,4,Tops,134,Frequent,41-50
1015,5,Bottoms,14,Less Frequent,31-40
1078,1,Dresses,1024,Highly Frequent,31-40
1121,5,Jackets,48,Frequent,31-40
1121,5,Jackets,48,Frequent,21-30
1104,3,Dresses,185,Frequent,31-40
1096,4,Dresses,78,Frequent,31-40
1071,4,Dresses,2,Rare,60+
1121,4,Jackets,48,Frequent,31-40
1121,1,Jackets,48,Frequent,21-30
1121,3,Jackets,48,Frequent,51-60
997,5,Bottoms,9,Less Frequent,51-60
1121,3,Jackets,48,Frequent,31-40
1121,2,Jackets,48,Frequent,60+
906,5,Tops,37,Less Frequent,31-40
1025,5,Bottoms,125,Frequent,21-30
1121,4,Jackets,48,Frequent,41-50
906,3,Tops,37,Less Frequent,21-30
868,2,Tops,430,Frequent,41-50
997,5,Bottoms,9,Less Frequent,21-30
1121,5,Jackets,48,Frequent,21-30
1121,2,Jackets,48,Frequent,31-40
1121,5,Jackets,48,Frequent,60+
993,2,Bottoms,58,Frequent,51-60
1080,5,Dresses,289,Frequent,41-50
1089,5,Dresses,92,Frequent,31-40
1149,5,Dresses,3,Rare,31-40
1078,3,Dresses,1024,Highly Frequent,21-30
865,5,Tops,134,Frequent,51-60
1020,4,Bottoms,158,Frequent,31-40
865,5,Tops,134,Frequent,41-50
1142,1,Trend,4,Rare,51-60
1079,5,Dresses,63,Frequent,31-40
1080,5,Dresses,289,Frequent,31-40
865,3,Tops,134,Frequent,31-40
1020,5,Bottoms,158,Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,41-50
1078,4,Dresses,1024,Highly Frequent,31-40
1149,5,Dresses,3,Rare,31-40
1078,5,Dresses,1024,Highly Frequent,21-30
1078,4,Dresses,1024,Highly Frequent,31-40
1080,5,Dresses,289,Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,21-30
1080,2,Dresses,289,Frequent,31-40
1020,4,Bottoms,158,Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,31-40
1149,5,Dresses,3,Rare,31-40
1020,5,Bottoms,158,Frequent,31-40
1078,3,Dresses,1024,Highly Frequent,41-50
1080,3,Dresses,289,Frequent,31-40
829,5,Tops,527,Highly Frequent,41-50
1020,5,Bottoms,158,Frequent,31-40
828,4,Tops,225,Frequent,31-40
1089,5,Dresses,92,Frequent,31-40
1089,3,Dresses,92,Frequent,21-30
1089,5,Dresses,92,Frequent,41-50
1020,5,Bottoms,158,Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,31-40
1020,5,Bottoms,158,Frequent,31-40
1078,4,Dresses,1024,Highly Frequent,51-60
832,4,Tops,20,Less Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,41-50
829,5,Tops,527,Highly Frequent,51-60
865,1,Tops,134,Frequent,60+
1078,3,Dresses,1024,Highly Frequent,41-50
1142,4,Trend,4,Rare,31-40
1080,5,Dresses,289,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,31-40
828,5,Tops,225,Frequent,51-60
1078,2,Dresses,1024,Highly Frequent,60+
443,4,Intimate,1,Rare,31-40
1080,3,Dresses,289,Frequent,51-60
865,5,Tops,134,Frequent,60+
1080,1,Dresses,289,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,41-50
865,1,Tops,134,Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,31-40
933,5,Tops,63,Frequent,41-50
862,5,Tops,806,Highly Frequent,41-50
829,5,Tops,527,Highly Frequent,51-60
829,5,Tops,527,Highly Frequent,41-50
900,5,Tops,15,Less Frequent,31-40
900,5,Tops,15,Less Frequent,41-50
862,5,Tops,806,Highly Frequent,31-40
829,5,Tops,527,Highly Frequent,41-50
542,5,Bottoms,3,Rare,60+
829,4,Tops,527,Highly Frequent,31-40
829,5,Tops,527,Highly Frequent,31-40
900,4,Tops,15,Less Frequent,31-40
542,3,Bottoms,3,Rare,21-30
829,5,Tops,527,Highly Frequent,31-40
829,5,Tops,527,Highly Frequent,21-30
996,5,Bottoms,88,Frequent,31-40
900,5,Tops,15,Less Frequent,21-30
903,4,Tops,91,Frequent,31-40
900,3,Tops,15,Less Frequent,41-50
1083,4,Dresses,249,Frequent,41-50
996,5,Bottoms,88,Frequent,41-50
1089,5,Dresses,92,Frequent,60+
1083,5,Dresses,249,Frequent,41-50
829,4,Tops,527,Highly Frequent,60+
1083,5,Dresses,249,Frequent,41-50
195,5,Intimate,1,Rare,41-50
542,5,Bottoms,3,Rare,31-40
351,3,Intimate,1,Rare,31-40
862,5,Tops,806,Highly Frequent,21-30
1083,5,Dresses,249,Frequent,31-40
829,5,Tops,527,Highly Frequent,21-30
829,5,Tops,527,Highly Frequent,51-60
829,5,Tops,527,Highly Frequent,41-50
829,5,Tops,527,Highly Frequent,41-50
842,4,Tops,10,Less Frequent,51-60
868,5,Tops,430,Frequent,31-40
842,3,Tops,10,Less Frequent,31-40
868,5,Tops,430,Frequent,31-40
868,4,Tops,430,Frequent,31-40
818,1,Tops,53,Frequent,41-50
835,4,Tops,141,Frequent,60+
868,5,Tops,430,Frequent,31-40
842,2,Tops,10,Less Frequent,51-60
868,5,Tops,430,Frequent,31-40
868,3,Tops,430,Frequent,31-40
818,5,Tops,53,Frequent,51-60
835,5,Tops,141,Frequent,41-50
818,1,Tops,53,Frequent,60+
868,5,Tops,430,Frequent,31-40
818,4,Tops,53,Frequent,31-40
868,5,Tops,430,Frequent,51-60
868,2,Tops,430,Frequent,60+
1078,1,Dresses,1024,Highly Frequent,31-40
1190,5,Bottoms,3,Rare,41-50
862,4,Tops,806,Highly Frequent,60+
1078,5,Dresses,1024,Highly Frequent,31-40
863,5,Tops,306,Frequent,21-30
1022,3,Bottoms,205,Frequent,21-30
1092,4,Dresses,220,Frequent,21-30
863,3,Tops,306,Frequent,51-60
862,5,Tops,806,Highly Frequent,41-50
1078,4,Dresses,1024,Highly Frequent,41-50
844,4,Tops,50,Frequent,41-50
566,5,Trend,1,Rare,31-40
1078,5,Dresses,1024,Highly Frequent,51-60
1078,4,Dresses,1024,Highly Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,51-60
1078,4,Dresses,1024,Highly Frequent,41-50
1103,1,Dresses,36,Less Frequent,60+
1078,5,Dresses,1024,Highly Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,41-50
872,5,Tops,545,Highly Frequent,31-40
1190,5,Bottoms,3,Rare,31-40
1092,1,Dresses,220,Frequent,51-60
871,4,Tops,54,Frequent,41-50
1025,5,Bottoms,125,Frequent,41-50
1190,5,Bottoms,3,Rare,41-50
1022,5,Bottoms,205,Frequent,21-30
1078,4,Dresses,1024,Highly Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,41-50
1092,3,Dresses,220,Frequent,31-40
1081,5,Dresses,582,Highly Frequent,21-30
895,3,Tops,404,Frequent,51-60
1081,5,Dresses,582,Highly Frequent,41-50
1030,4,Bottoms,72,Frequent,41-50
1081,4,Dresses,582,Highly Frequent,31-40
1008,5,Bottoms,186,Frequent,41-50
1008,5,Bottoms,186,Frequent,21-30
1081,5,Dresses,582,Highly Frequent,51-60
1081,5,Dresses,582,Highly Frequent,31-40
1008,3,Bottoms,186,Frequent,21-30
1081,5,Dresses,582,Highly Frequent,51-60
1081,5,Dresses,582,Highly Frequent,51-60
867,5,Tops,351,Frequent,60+
1081,5,Dresses,582,Highly Frequent,41-50
867,2,Tops,351,Frequent,31-40
871,3,Tops,54,Frequent,41-50
1081,5,Dresses,582,Highly Frequent,21-30
1008,5,Bottoms,186,Frequent,31-40
1081,5,Dresses,582,Highly Frequent,31-40
1081,5,Dresses,582,Highly Frequent,21-30
1081,5,Dresses,582,Highly Frequent,31-40
1094,2,Dresses,756,Highly Frequent,31-40
996,2,Bottoms,88,Frequent,51-60
1008,1,Bottoms,186,Frequent,41-50
1008,4,Bottoms,186,Frequent,31-40
1081,5,Dresses,582,Highly Frequent,31-40
1030,4,Bottoms,72,Frequent,41-50
1081,5,Dresses,582,Highly Frequent,51-60
1081,5,Dresses,582,Highly Frequent,51-60
